0,1.5253,0
0.1,0.98552,0
0.2,0.98057,0
0.3,0.97829,0
0.4,0.97448,0
0.5,0.97067,0
0.6,0.96686,0
0.7,0.96114,0
0.8,0.95581,0
0.9,0.95352,0
1,0.94781,0
1.1,0.9459,0
1.2,0.94133,0
1.3,0.9341,0
1.4,0.93029,0
1.5,0.92267,0
1.6,0.91771,0
1.7,0.91733,0
1.8,0.91314,0
1.9,0.9059,0
2,0.90095,0
2.1,0.89333,0
2.2,0.88914,0
2.3,0.88533,0
2.4,0.87924,0
2.5,0.87276,0
2.6,0.8701,0
2.7,0.86438,0
2.8,0.85981,0
2.9,0.85333,0
3,0.84762,0
3.1,0.84457,0
3.2,0.84038,0
3.3,0.83505,0
3.4,0.82819,0
3.5,0.82248,0
3.6,0.81867,0
3.7,0.81333,0
3.8,0.80876,0
3.9,0.80686,0
4,0.80343,0
4.1,0.79848,0
4.2,0.79238,0
4.3,0.78667,0
4.4,0.77943,0
4.5,0.77752,0
4.6,0.77486,0
4.7,0.77029,0
4.8,0.76571,0
4.9,0.76038,0
5,0.75733,0
5.1,0.75429,0
5.2,0.75048,0
5.3,0.74743,0
5.4,0.74095,0
5.5,0.73676,0
5.6,0.73638,0
5.7,0.7341,0
5.8,0.72838,0
5.9,0.72571,0
6,0.72267,0
6.1,0.72,0
6.2,0.71962,0
6.3,0.71619,0
6.4,0.7101,0
6.5,0.70819,0
6.6,0.70705,0
6.7,0.70476,0
6.8,0.70362,0
6.9,0.70171,0
7,0.6979,0
7.1,0.69486,0
7.2,0.69333,0
7.3,0.69067,0
7.4,0.69067,0
7.5,0.69067,0
7.6,0.688,0
7.7,0.68724,0
7.8,0.68533,0
7.9,0.68267,0
8,0.68152,0
8.1,0.67962,0
8.2,0.67962,0
8.3,0.68076,0
8.4,0.68076,0
8.5,0.67695,0
8.6,0.67543,0
8.7,0.67505,0
8.8,0.67505,0
8.9,0.67581,0
9,0.67276,0
9.1,0.67086,0
9.2,0.67048,0
9.3,0.66781,0
9.4,0.66514,0
9.5,0.6659,0
9.6,0.66324,0
9.7,0.66019,0
9.8,0.65867,0
9.9,0.65714,0
10,0.65448,0
10.1,0.65219,0
10.2,0.65143,0
10.3,0.64952,0
10.4,0.64648,0
10.5,0.64343,0
10.6,0.64533,0
10.7,0.6461,0
10.8,0.64571,0
10.9,0.63733,0
11,0.62971,0
11.1,0.62743,0
11.2,0.63048,0
11.3,0.63886,0
11.4,0.64114,0
11.5,0.63962,0
11.6,0.63886,0
11.7,0.63124,0
11.8,0.62476,0
11.9,0.62552,0
12,0.62057,0
12.1,0.63352,0
12.2,0.63924,0
12.3,0.624,0
12.4,0.61981,0
12.5,0.62057,0
12.6,0.61181,0
12.7,0.62286,0
12.8,0.62552,0
12.9,0.61714,0
13,0.62057,0
13.1,0.6141,0
13.2,0.60571,0
13.3,0.60914,0
13.4,0.60724,0
13.5,0.60952,0
13.6,0.61943,0
13.7,0.61295,0
13.8,0.60457,0
13.9,0.60724,0
14,0.59962,0
14.1,0.6,0
14.2,0.61219,0
14.3,0.60267,0
14.4,0.59771,0
14.5,0.59848,0
14.6,0.59924,0
14.7,0.60076,0
14.8,0.59848,0
14.9,0.61143,0
15,0.59848,0
15.1,0.59314,0
15.2,0.60686,0
15.3,0.57943,0
15.4,0.59924,0
15.5,0.60038,0
15.6,0.584,0
15.7,0.60305,0
15.8,0.6019,0
15.9,0.58286,0
16,0.58933,0
16.1,0.58248,0
16.2,0.57219,0
16.3,0.59162,0
16.4,0.58514,0
16.5,0.57714,0
16.6,0.58819,0
16.7,0.5821,0
16.8,0.58286,0
16.9,0.58819,0
17,0.5699,0
17.1,0.57067,0
17.2,0.57829,0
17.3,0.57143,0
17.4,0.57905,0
17.5,0.57752,0
17.6,0.5581,0
17.7,0.56076,0
17.8,0.56724,0
17.9,0.56,0
18,0.55657,0
18.1,0.55352,0
18.2,0.54781,0
18.3,0.55162,0
18.4,0.55352,0
18.5,0.544,0
18.6,0.5299,0
18.7,0.53448,0
18.8,0.53638,0
18.9,0.53219,0
19,0.5299,0
19.1,0.52076,0
19.2,0.51886,0
19.3,0.52914,0
19.4,0.52724,0
19.5,0.52533,0
19.6,0.52533,0
19.7,0.51962,0
19.8,0.52152,0
19.9,0.52343,0
20,0.51962,0
20.1,0.52267,0
20.2,0.52229,0
20.3,0.51962,0
20.4,0.52457,0
20.5,0.5181,0
20.6,0.51086,0
20.7,0.51657,0
20.8,0.512,0
20.9,0.51429,0
21,0.52038,0
21.1,0.50895,0
21.2,0.50705,0
21.3,0.50971,0
21.4,0.50133,0
21.5,0.50438,0
21.6,0.50781,0
21.7,0.50248,0
21.8,0.50171,0
21.9,0.49714,0
22,0.50019,0
22.1,0.50133,0
22.2,0.50324,0
22.3,0.50781,0
22.4,0.5059,0
22.5,0.50438,0
22.6,0.50743,0
22.7,0.50057,0
22.8,0.49867,0
22.9,0.5059,0
23,0.51048,0
23.1,0.51238,0
23.2,0.51048,0
23.3,0.50438,0
23.4,0.50324,0
23.5,0.50705,0
23.6,0.50933,0
23.7,0.51086,0
23.8,0.51276,0
23.9,0.512,0
24,0.51086,0
24.1,0.50819,0
24.2,0.50514,0
24.3,0.50171,0
24.4,0.50362,0
24.5,0.50743,0
24.6,0.5101,0
24.7,0.50438,0
24.8,0.49943,0
24.9,0.50019,0
25,0.50248,0
25.1,0.50438,0
25.2,0.50819,0
25.3,0.50743,0
25.4,0.50629,0
25.5,0.50895,0
25.6,0.50819,0
25.7,0.50819,0
25.8,0.51314,0
25.9,0.51352,0
26,0.51467,0
26.1,0.51581,0
26.2,0.51695,0
26.3,0.51429,0
26.4,0.51505,0
26.5,0.51543,0
26.6,0.51276,0
26.7,0.5139,0
26.8,0.51581,0
26.9,0.51276,0
27,0.5101,0
27.1,0.51162,0
27.2,0.5101,0
27.3,0.50895,0
27.4,0.50971,0
27.5,0.51048,0
27.6,0.51048,0
27.7,0.50933,0
27.8,0.5101,0
27.9,0.512,0
28,0.51276,0
28.1,0.5139,0
28.2,0.51657,0
28.3,0.51581,0
28.4,0.51543,0
28.5,0.51886,0
28.6,0.51733,0
28.7,0.51924,0
28.8,0.52038,0
28.9,0.51848,0
29,0.52,0
29.1,0.52076,0
29.2,0.51886,0
29.3,0.51962,0
29.4,0.51771,0
29.5,0.51733,0
29.6,0.51733,0
29.7,0.51429,0
29.8,0.51162,0
29.9,0.50971,0
30,0.50629,0
30.1,0.50705,0
30.2,0.5059,0
30.3,0.50133,0
30.4,0.50133,0
30.5,0.4979,0
30.6,0.496,0
30.7,0.49867,0
30.8,0.49524,0
30.9,0.49257,0
31,0.49562,0
31.1,0.49448,0
31.2,0.49448,0
31.3,0.49486,0
31.4,0.49219,0
31.5,0.49067,0
31.6,0.49257,0
31.7,0.49333,0
31.8,0.49257,0
31.9,0.49181,0
32,0.49143,0
32.1,0.49067,0
32.2,0.48876,0
32.3,0.48686,0
32.4,0.4861,0
32.5,0.48419,0
32.6,0.48419,0
32.7,0.48305,0
32.8,0.48076,0
32.9,0.47619,0
33,0.47619,0
33.1,0.47695,0
33.2,0.47619,0
33.3,0.47771,0
33.4,0.4781,0
33.5,0.47886,0
33.6,0.48229,0
33.7,0.48533,0
33.8,0.48686,0
33.9,0.49067,0
34,0.49067,0
34.1,0.49067,0
34.2,0.49448,0
34.3,0.49486,0
34.4,0.49448,0
34.5,0.49714,0
34.6,0.496,0
34.7,0.49448,0
34.8,0.49448,0
34.9,0.49143,0
35,0.48952,0
35.1,0.4861,0
35.2,0.48571,0
35.3,0.48419,0
35.4,0.48,0
35.5,0.47733,0
35.6,0.47467,0
35.7,0.47238,0
35.8,0.47238,0
35.9,0.47276,0
36,0.47124,0
36.1,0.47124,0
36.2,0.47124,0
36.3,0.47162,0
36.4,0.47238,0
36.5,0.47429,0
36.6,0.47352,0
36.7,0.47352,0
36.8,0.47657,0
36.9,0.47771,0
37,0.47543,0
37.1,0.47619,0
37.2,0.47657,0
37.3,0.47695,0
37.4,0.47848,0
37.5,0.4781,0
37.6,0.47771,0
37.7,0.47771,0
37.8,0.47733,0
37.9,0.47695,0
38,0.47429,0
38.1,0.47352,0
38.2,0.47429,0
38.3,0.47429,0
38.4,0.47467,0
38.5,0.47619,0
38.6,0.47695,0
38.7,0.47886,0
38.8,0.48152,0
38.9,0.48114,0
39,0.48267,0
39.1,0.48533,0
39.2,0.48762,0
39.3,0.48762,0
39.4,0.488,0
39.5,0.48876,0
39.6,0.49143,0
39.7,0.49219,0
39.8,0.49181,0
39.9,0.4899,0
40,0.48914,0
40.1,0.49105,0
40.2,0.48876,0
40.3,0.48762,0
40.4,0.4861,0
40.5,0.48419,0
40.6,0.48152,0
40.7,0.47962,0
40.8,0.47695,0
40.9,0.47429,0
41,0.47162,0
41.1,0.47048,0
41.2,0.46857,0
41.3,0.46781,0
41.4,0.46781,0
41.5,0.4659,0
41.6,0.46438,0
41.7,0.46667,0
41.8,0.46781,0
